@relation EpidemicML
@attribute prophet_probability numeric
@attribute buffer_occupency numeric
@attribute successful_deliveries numeric
@attribute success_ratio numeric
@attribute from_speed numeric
@attribute to_speed numeric
@attribute distance_to_end numeric
@attribute distance_from_source numeric
@attribute message_live_time numeric
@attribute from_energy numeric
@attribute to_energy numeric
@attribute current_hop_count numeric
@attribute is_succesfully_delivered {0,1}
@data
0.839684936,1284,7,0.8,5.667754525,5.508340616,2287.20767,718.3194643,7274.1,145743.3,145513.5,9,0
1,1.68E+07,0,0,4.671540668,9.285287311,0,2450.069955,2942.3,145064.7,143740.8,11,1
0.875518831,3832,3,0.4,1.335813512,6.455831109,1947.057793,906.9456308,2504.3,43176.6,41017.9,16,0
0.478997414,450041,0,0,0.822796525,0.850362773,413.4834882,1193.764653,4962.3,108655.8,108814.7,6,1
0.821786342,101107,3,1,1.256812871,0.908312166,1702.628062,934.197547,2966.9,104012.9,103742.8,2,1
0.76961195,172433,3,0,6.31362309,0.668052521,830.9579331,1447.247075,9229.4,50760.7,52466.2,2,0
0.491589794,58612,1776,0.5,1.06602685,8.743863888,2082.108172,0,1862.5,22045.7,17243.4,3,0
0.907147944,213707,243,1,8.370582772,7.47344613,2413.537456,0,3483.7,126929.7,127930.7,3,1
0.862412993,479136,1,0.5,9.584877613,0.960771859,1110.842186,1398.516013,4529.2,14835.1,17164.3,4,0
1,492730,0,0,9.904460658,0.868673081,0,129.9301672,410.7,164956.7,165662.6,2,1
0.918512838,735819,0,1,8.037099445,0.823264572,2534.189331,550.0906751,6921.9,98075,98665.4,4,0
1,553454,0,0,1.391972201,0.511571771,0,1791.149394,3513.3,73657.2,73413.8,2,1
0.480110695,604289,2,0,1.307333428,1.245517497,1193.386557,0,2418.9,169801.8,170025.1,5,0
1,307835,1,1,1.37360637,0.542393828,0,202.9376266,1160,21830.5,23712.5,2,1
0.779518152,1832,8,0.666666667,0.630626333,10.85277113,831.9983284,2206.593006,845.6999998,28458.7,26167.6,5,1
0.386474814,335102,1,0.5,0.644694617,3.890626609,629.5272375,1313.500486,17320.4,81081.1,76944.2,2,0
0.816025171,12232,3,0.375,0.86610123,4.348847281,907.4825249,0,500.5999998,25736.1,25812,1,1
0.878157503,282653,4,0.571428571,3.091644977,0.568219916,2078.583391,791.7841968,3676,32647.5,34823.9,6,1
0.615243026,153616,1,0.25,1.189659894,8.221711325,2382.880344,0,1351.1,159748.1,159733.5,1,1
1,53425,1,0.5,1.054229861,1.150567899,0,0,701.7999997,18305.8,19064.3,1,1
0.892400494,316725,1,1,2.779988357,0.51742227,1378.416086,609.2836213,5098.5,155946.1,156029.6,9,0
0.84191308,135103,3,1,0.738760323,0.88279714,1191.721729,420.5413622,431.2999999,80615.8,79499.7,2,1
0.818720895,496008,2,0.285714286,11.19678349,6.997147439,646.4268361,0,2355.1,21338.6,20674,1,1
0.874762981,468650,2,0.5,0.523823119,2.802794378,744.5373274,1.570972077,382.1999999,71070.2,68827.1,2,1
1.20E-04,4145950,0,0,0.525279216,1.190683398,1181.182628,272.2619822,462.3,176434.3,176463.2,2,1
1,445072,1,0.111111111,9.03960314,0.520461508,0,0,2189.4,54535.3,59569.9,1,1
0.818414116,404581,1152,1,7.281160075,8.786982774,941.2640406,239.9735294,11409.6,30038.6,28324,11,1
1,162789,0,0,1.274273139,1.152308164,0,975.6376459,12375.1,39639,40754.6,5,1
0.46247031,1759849,1,1,5.217269038,8.34839309,792.1440882,104.4899502,2670.2,79570.5,73523.5,5,0
0.839656539,67014,1,0.5,11.84453483,5.825950832,974.5572536,968.3352553,11548,36185,35350.4,9,1
1,259795,0,0,1.448163657,1.097353917,0,0,1068,131493.5,131631.4,1,1
0.794029178,780950,1,1,2.84197032,1.053731428,0,1845.213104,2551.1,68778,70599.8,7,0
1,4219,0,0,3.686116835,0.769545546,0,0,2358.3,165595.8,165962.2,1,1
0.813217169,545150,3,0.5,0.743729864,1.155748799,922.6800757,1497.0845,7441.2,84468,84962.5,1,0
0.878812321,17483,3,0,0.749574817,0.769545546,994.5915936,1571.343608,3117.4,166310.3,165403.3,3,0
0.815126181,604195,1,0.25,5.82511385,1.179473686,1337.283678,931.7217641,2802.7,60251.7,61161.6,4,1
0.734351198,542017,0,1,1.158116575,5.11121789,1869.462217,578.7645482,7305.9,146504.9,146292.4,7,0
0.610742604,319014,0,0,0.592039285,7.222873362,1085.7875,0.0297585,7689.6,73917.4,71001.5,13,0
0.656785646,365838,8,0.5,10.58826105,4.828467959,1581.548902,1011.433621,15898.6,2715.800002,3906.100004,1,0
0.925382697,867128,1,1,0.789128505,0.525514676,1175.609142,892.6267232,16139.9,87271.9,87767.8,3,0
1,974270,6,0.545454545,9.466060166,10.96990232,0,1369.899807,3823.4,106410.4,108696.8,10,1
0.842186727,211175,0,0.5,13.8667486,1.327190199,1631.876742,153.4728043,3257.3,90722.9,83793.7,17,0
0.887403213,225062,72,0.837209302,8.45147176,9.282583318,1502.061087,1690.880667,6491.5,123346,123105.5,4,1
0.786128919,608468,0,0.997808619,0.594985118,1.485930493,804.0137096,768.2468504,15208.9,50218.7,47529.1,4,0
0.937960165,864284,0,0.5,0.644694617,1.287622421,0,2407.876928,14409.2,81657.9,82564.5,16,0
0.859872651,1669010,0,0.736842105,13.74893355,0.962523476,1746.1016,739.740365,14039.5,91185.9,88654.8,14,0
0.711876148,131840,2,0,1.322562302,6.86262605,1142.303312,0,5874.1,134813.6,138588.8,7,0
0.905925446,407418,1,0.5,13.47755298,1.449459719,413.2064787,617.3008336,3813.8,76734.5,74811.6,6,0
0.870343929,246311,6,0.5,0.869590775,0.961932117,1929.817656,783.1936155,2108.3,43331.3,41285.3,1,0
0.874793803,192705,3,0.333333333,5.405426092,0.977393537,2007.181022,1615.048535,10945.7,109264,111879.9,8,0
0.627804653,2200998,0,1,2.712242894,0.663075454,884.5339069,1087.924821,1001.4,175240.6,175934.6,1,0
0.709390483,717626,0,0.833333333,1.172553079,9.625875615,2430.290872,222.5335868,1270,452.5000004,1524.000001,2,0
0.597989585,471319,6,0.857142857,2.867885835,1.126002237,998.9141234,585.5104367,5967.4,76692.9,78522.8,7,1
0.822750225,198964,0,0.5,0.893640975,0.675373125,115.2681248,1838.589983,2242.9,144599.8,143749.3,8,0
0.931688541,5968120,0,0,2.965456618,8.171727459,2728.514811,1095.610209,5045.6,83401.1,79329.5,6,1
1,839379,0,0,6.774888945,13.21404279,0,971.6219308,2756.3,139718.7,139376.3,3,1
0.133402478,3480791,1,0,7.969262778,0.987685738,2429.589226,0.798248167,1518.5,173349.5,173697.5,1,0
0.910542479,357584,20,0.625,9.890541789,9.769734204,601.7756558,425.3529369,14305.4,50668.9,49308.8,4,1
1,263541,0,0,4.522254499,0.758231559,0,812.9894152,3216.9,58258.3,59522.9,6,1
0.72858223,313864,0,0,13.72411938,1.408611199,1504.08579,1321.521423,5147.2,156974.5,155089.7,6,0
0.8886107,420705,1870,0.998398292,9.997305285,8.743863888,575.1895523,671.2559708,1106.8,15714.3,17228.2,4,1
0.700147478,526016,4,0.666666667,13.58223862,1.053731428,1291.776768,0,1380.9,76126.9,77484.4,1,1
0.879881347,167184,3,0.6,2.897505393,1.453502578,1561.954696,1353.210624,1982.1,92178.1,94278.6,4,1
0.760367705,152825,1,0.8,0.944682973,0.611075381,651.0343473,1756.852451,296.8999997,18263.6,17659.5,11,0
0.889114593,310693,3,1,3.622694963,3.622694963,1853.597773,0,10538,58167.1,59376.7,21,0
0.842092604,410799,1,1,0.999700735,1.290525839,1442.879109,11.95657226,1026.7,151691.7,153042.6,2,1
1,619156,0,0,7.81986986,0.860884085,0,1032.723636,12565.9,97734.3,102123.9,5,1
0.832972042,107362,5,0.833333333,1.393361996,0.848719764,844.2465163,0,852.6,106089.1,106084.1,1,1
0.94971836,172720,1024,0.998050682,8.410696589,7.534805988,1171.376859,1214.310665,8772.5,61327,62879,4,1
1,655663,2,0.4,1.377521404,3.433788004,0,1637.222409,6739.6,56713,54266.1,8,1
0.862755776,298877,5,0.5,0.696351926,0.696351926,2509.171135,898.7964978,9787,14461.6,14253.5,1,0
0.797936176,110956,0,0,1.164529752,1.274850737,1583.187201,432.5638732,2666.4,169199.7,168480.9,4,0
0.725586421,195406,1,0,7.673344195,1.17289927,1265.604654,308.0153272,938,120337.3,123468.2,17,0
0.912069099,486904,1,1,0.61921418,0.521447264,814.7403781,891.178176,6237.6,105912,104818.8,1,0
0.733590743,586935,0,0,1.471198266,0.917445186,1108.329426,1085.804747,1963.8,169382.4,169253.1,2,0
1,152709,0,0,3.979046488,12.12987871,0,1667.791371,2648,157524.5,156838.4,4,1
0.944132936,195937,978,0.99897855,9.214497884,9.302484177,742.7731799,1575.92679,4800.8,68237.3,69943.3,3,1
1,276987,1,0.5,3.063441654,1.485976804,0,1132.739522,9974.9,118020.9,119298.8,11,1
0.79354277,461412,1,1,4.646115744,7.320829206,2677.92575,304.0338839,7918.8,121796.1,125406.7,14,0
0.9553273,25076,1,0.333333333,6.740830671,1.016653246,660.5470162,1375.62478,12296.9,108488.7,109356,16,0
0.909440779,214175,5,1,1.123065915,0.643437719,1464.469464,596.6631538,5198.8,99168.3,99529.2,7,1
0.543514207,549471,2,0.5,0.793795212,10.58693468,617.5442785,1253.315377,4323.3,85071.1,84875.3,14,0
0.818809975,38836,5,1,0.572933245,0.540629704,378.8013476,1025.099402,2250.2,15169.7,16696.7,4,1
0.878106905,485573,3,1,0.60835186,0.739270938,918.912082,723.077303,5492.9,104957.7,105526,10,0
0.813203562,479387,0,0,0.565077194,4.080392276,957.9874371,1223.374034,6089.8,105949.8,104503.7,6,1
0.857977351,469497,2,0.333333333,0.86610123,4.792391576,2091.148353,238.2133828,1153.5,29205.5,29156.4,4,1
0.918562939,372902,2,0,7.366504898,9.884151144,573.2365455,1246.996988,10246.7,133601,135325.2,10,0
0.855354966,188042,6,0.333333333,5.279224287,1.151600671,1541.026461,909.3400397,3428.1,97765,98092.5,5,0
0.719594231,418800,0,0.4,4.3173071,1.219708255,1228.087491,0,10571,42379.7,39524.1,11,0
1,228173,0,0,9.837908009,2.858460139,0,1868.023633,14499.9,12363.9,15263.8,17,1
0.934057509,513985,0,0,9.362897317,0.630626333,1841.639836,0,15426.3,27727.9,26199.6,4,0
1,481472,7,0.4375,7.487593421,1.492564333,0,520.9697391,5161.2,118765.7,122515.6,5,1
0.028886367,3585959,0,0,1.274850737,0.782640172,525.1281867,0,479.1,176884.6,176972.1,1,1
1,765448,0,0,0.525119489,0.540420314,0,568.9873343,4058.8,160754.7,160691.3,2,1
0.743127362,382933,0,0.666666667,1.138446075,3.86178006,1932.297446,1273.38113,4240.2,128848.8,129990.9,7,0
0.679901856,214176,2,0.871794872,4.134939237,3.483893799,381.4611567,757.5942983,2222.3,93116,87926.4,19,0
0.883112416,680985,4,0,1.267023859,0.930145345,1442.319646,745.5011184,8927.5,63372.5,64760.7,12,0
0.852402352,75333,3,0,7.520879868,8.147709013,821.4997166,1312.205843,8682.2,14750.1,12259,6,0
0.916129014,369057,1,0.2,9.997305285,3.786165076,1193.825181,0,4624,15633.1,17128.2,13,0
0.94646195,203468,0,0.666666667,8.756559175,9.136047833,733.6649912,0,1520.4,2967.7,5822.2,6,0
0.802005375,716960,0,0,1.305800495,5.499536619,399.3508558,1064.172324,1783.4,72752.9,71670.3,4,1
0.881296025,558746,7,1,2.934043625,1.463318609,1786.562352,1710.331509,9446.2,126952.5,129751.7,3,0
1,338534,5,0.454545455,8.29057222,8.224121633,0,1800.069547,16090.5,43581,48625.4,6,1
0.654889704,12461,244,1,1.189328534,13.54025254,163.8174643,1071.978716,1642.5,127530.8,127938.3,10,0
0.874364035,701093,5,1,4.04345545,11.42048145,799.1128882,1470.190696,7086,150934,148997.8,10,0
0.494787956,789021,2,1,10.38461586,0.796830194,1253.348685,0,939,174353.5,174431.4,1,1
0.876572988,675113,2,1,0.983733437,7.804679968,1263.620837,0,10141.7,123870.8,120875.1,17,0
0.918294554,327078,3,0.75,0.578067172,2.849534464,521.1836784,5.790828719,3871.1,86122.6,85156,6,1
0.658806196,312184,7,0,12.09686345,1.007984136,601.053264,728.2992598,17279.9,70315.6,69806.8,8,0
0.912260798,523698,0,1,5.780333815,6.835859455,136.1769745,2113.140294,16111.7,54717.8,62049.2,13,0
0.864008197,1.57E+07,33,1,8.257344604,9.01560196,803.2566015,1085.744829,2432.9,152202.4,153479.3,3,1
0.610544449,121236,3,0.333333333,3.139210524,0.941831274,0,2321.477708,13838.4,19762.8,17982.2,7,0
1,71720,4,0.666666667,7.577130563,9.623022036,0,1271.749603,7922.8,35090.3,43176.7,3,1
0.929160847,213807,126,1,7.614626165,7.146563693,2011.765244,1988.48892,6669.9,133185.4,132187.9,6,1
0.554204437,91032,3,0.75,4.134939237,0.71215097,512.2330182,0,1194.6,90240.1,91413,1,1
0.856551419,220043,10,0,7.612249997,8.248294764,751.2265405,800.6216341,2831.3,133337,135327.2,3,0
0.9074407,432851,4,0.8,0.772865375,0.788808438,1646.100923,1572.219738,4443.3,79742.3,78355.3,4,1
0.807693202,133537,8,0.6,0.976590722,1.184248478,798.4068955,0,12118.2,31726,30798.3,15,0
0.853945446,442846,2,1,1.234214479,0.65628477,845.1066017,889.4978244,730.1,156838.6,156973.6,4,1
0.926933501,174155,1,0,4.636001987,0.97255183,1865.003624,2091.923304,13795.2,76151.1,75698.4,5,0
0.441370234,114234,2,1,0.502232468,0.897504513,1143.188965,993.9305229,5841.2,136400.7,137038.6,8,1
0.876984774,551502,0,1,1.459061857,0.660775945,1276.301011,2007.312592,491.1,130865.2,133041,3,0
0.92090634,342201,0,0,0.882601568,1.244365899,481.184972,1167.963856,13117.9,73792.4,72839.1,4,0
0.797942494,69859,1927,1,0.726616304,0.778228302,2289.585066,1331.79211,2066.8,21593.5,19116.5,2,0
0.488530449,454869,7,0,7.423744198,6.339924633,2919.103747,1190.006335,8499.1,63732.9,59895.8,8,0
0.784418026,623706,34,0.625,0.646454526,1.36669805,611.8929072,992.4681272,2471.9,86821.7,86329.7,1,0
0.76711082,184415,6,0,7.335109115,2.970601053,611.7897568,939.4378313,1217.5,18028.9,25214.3,19,0
0.377069917,275328,0,0,0.698257722,1.245517497,1475.598363,1103.732099,1727,169926,170078.9,4,1
0.797193833,255128,5,0.333333333,6.289415179,1.06965979,1844.352841,1224.776622,4985.6,39135.6,37432.6,9,0
0.579899296,75934,6,0.857142857,5.272028796,1.212124789,796.1966091,307.3703228,1174.2,19591.7,22206.1,2,1
0.80438705,68717,3,0.5,6.6778347,4.912620695,1324.253845,0,1484,46364.5,47581.9,1,1
0.949858119,242065,8,0.5,0.742175235,0.697989963,1793.652434,1463.870445,6579,26170.1,26159.4,15,0
0.837108875,206113,2,1,7.975725244,0.637415707,587.7470018,1731.32196,3593.7,115075,112723.2,22,0
1,275640,0,0,0.790739502,6.699576554,0,736.5716552,4924.2,60823.7,60301.1,3,1
0,4.85E+07,0,0,4.923011542,9.80697879,1603.62013,1981.56493,593.3,177474.3,177462.2,2,1
0.754004155,655994,2,0.761904762,3.221043764,8.860721907,1929.762464,634.3303562,1701.7,65840.8,66065.4,13,0
0.809609535,343119,2,1,0.976953169,1.156776525,1066.318462,1028.68811,14564.4,60705.1,60227.1,16,0
0.873948849,440934,3,1,8.094719005,9.133890452,602.2165881,282.6500299,9744.5,63896.8,64647.5,6,0
0.829584234,189384,4,0.5,1.376562882,4.22298683,1585.353849,0,407.1999998,44684.2,43753.6,1,1
0.702426046,1091754,0,0,4.789831161,1.49677053,991.9845435,498.988425,4653.4,5093.400001,5386.8,2,1
0.923664484,1.50E+07,0,0,4.587887204,9.522317487,1983.788923,356.020224,307.7,152607.2,151782.1,2,1
0.653847735,729086,0,0,3.466133998,1.20365493,644.3880772,1157.768072,2354.1,147519,147129.9,12,0
0.899165882,158021,0,0,0.558934565,0.525279216,863.709946,694.0090095,2594.5,167908,166947.6,5,0
0.954811588,148631,0,0,1.07193342,4.35418665,568.9163019,1378.977435,15937.1,68652.9,67026.5,5,0
0.869075137,476506,0,0,0.578067172,6.029952591,604.8634668,1284.159193,3756.1,94381.1,92082,4,1
0.867101316,175172,1,1,0.633980881,3.556258198,1918.035191,1122.175763,6717.5,28300.5,27626.4,7,1
0.079016259,2134673,2,1,0.56628184,1.408664377,869.4556147,487.6108693,1022.2,175056.7,175106.1,2,1
0.827821326,653036,1,0,1.168984096,0.813362959,86.21671602,1803.513064,9951.4,9320.500003,6342.000004,3,0
0.94061125,285223,264,1,7.673344195,10.77853541,1147.396983,1143.649583,8043.5,122661.4,123089.8,13,0
0.943230644,163466,992,0.998992951,9.214497884,9.302484177,1764.304709,2273.02011,4010.2,68231.7,69938.1,3,1
0.503204886,442154,18,0,0.756518456,1.068262304,1649.363861,1045.190064,8962.4,140113.5,142252.2,7,0
0.925697221,910956,5,0.833333333,0.741558113,1.123065915,2216.885078,1291.214197,4648.4,101958.4,101572.3,6,1
0.8599971,490256,4,0.5,5.200069629,0.619578092,818.551183,1434.178496,7134.8,135107.2,138433.5,12,0
0.547965532,470541,3,1,11.34122076,13.41719874,1416.834761,1140.789059,13012.5,27389.5,26800.5,3,0
0.766463686,178976,1,0.25,0.639673902,0.877641086,989.9726957,1913.310699,174.6999998,39952.3,40147.2,1,0
0.908948045,808226,4,0.8,3.888046903,7.359579464,504.8767122,1278.226358,1659.3,171545.8,171258.7,4,1
0.587218572,56693,0,1,0.568219916,1.363059754,1452.814984,2063.018475,4437,34728.8,33273,15,0
1,612304,0,0,5.323054864,1.328478168,0,588.4986997,3234.3,13010.3,14206.2,3,1
0.819655072,622325,2,0.333333333,0.605403558,4.455379353,1195.646314,9.754573183,5292.6,65067.6,63239,2,1
0.64915077,394232,7,0.7,6.210180717,0.644694617,583.4684612,0,1077.2,63238.7,62856.1,1,1
1,3.74E+07,0,0,7.386113374,7.367762157,0,631.9845936,1879.3,164333.3,163809.7,2,1
0.760811422,597884,3,1,0.778282719,0.819839007,1806.656668,1331.626559,7372.4,110583.4,111975.9,6,1
0.824973157,232425,2,0,3.395780265,5.146355026,632.9730404,1489.278839,1988.1,51523.4,51483.5,20,0
0.816789653,725842,1,0.666666667,9.35725545,1.212124789,317.2659456,1077.618097,1295.6,18787.5,19300.4,2,0
0.806644901,126468,0,0,1.37050738,5.882320396,182.0063745,312.5557165,1677,163282,163623.4,4,1
0.893730215,158937,2,1,1.019989747,0.699561552,1158.76668,567.7304242,473.3,156006.3,156046.8,2,1
1,2.56E+07,0,0,4.595053673,7.370503666,0,355.1564588,2028.3,153196.7,152065.8,2,1
0.784340355,398973,0,0,1.046395348,4.506545423,712.8001749,1470.033681,6295.9,151161.5,149882.6,8,0
1,525341,1,0.25,3.087986181,7.062373822,0,0,6037.1,113381.1,113835.5,6,1
0.827244169,276808,5,0,1.07193342,12.23466376,497.9429746,1181.318871,3929.4,66434.5,64975.1,20,0
0.862196245,45727077,0,1,10.74160636,3.439558811,2272.619091,1312.1525,2171.3,170525.4,170509.8,3,0
0.746528621,7138973,0,0.4,0.593756531,0.748857119,2941.653439,1149.314692,12454.2,47823.6,45418.7,1,0
0.761960744,410925,5,1,7.061452401,8.836861364,1322.300761,426.6458431,2066.4,63805.2,61545.7,1,0
0.947339292,103713,3,0,5.081014119,1.189881102,1640.060981,1293.452776,5316.5,95041.3,93216.9,13,0
0.822960343,966640,3,1,9.635542063,1.150262573,1099.13792,0,13524.2,120509.7,121377.3,16,0
0.960188313,521675,1,0,0.822162235,0.993044643,1033.601881,1484.103792,1634,97044.1,96594,21,0
0.895249429,54598,0,0,4.545368436,0.708322824,861.6387154,1540.845265,1993.4,128721.9,129846.9,3,1
0.914406834,341325,1040,1,7.97327553,7.566689062,1664.307085,1870.365013,7254.5,53118.5,51595.9,7,1
0.915577774,349440,5,0,1.35043725,0.663075454,2622.964847,0,1482.4,171457.9,171146.2,3,0
0.873348284,511115,1,1,7.348364433,8.389327772,670.0268701,566.5146589,13960.6,121619.7,118760,2,0
0.908938464,355812,36,0.87804878,9.225266537,8.026817479,1533.418336,0,3424.5,85260,86675,1,1
0.810721169,326457,13,1,0.923264749,0.962523476,922.6790906,0,1007.7,90552.2,91567.1,1,1
0.752230755,536723,1,0.5,0.81332184,4.539699484,854.2058505,2375.790925,1807.5,88890.5,87044.9,3,1
0.769396675,955002,5,0.5,6.18768912,0.720911576,2294.247816,752.5060823,16376.7,82326.1,79881.9,2,0
0.865058483,9043611,10,0.666666667,8.57919216,7.05247053,1185.837031,1164.243285,1486.4,145899.9,145519.9,4,1
0.715393687,248727,1,0,0.924206966,12.11592466,406.6502679,1302.231673,2745.9,40887.4,38249.9,16,0
0.277423993,643264,0,0,9.980789168,0.580524402,1133.448832,9.234462829,1829.6,169490.1,169902,4,1
0.916012855,274886,0,1,5.374737427,7.76684895,493.309107,1096.446207,15115.8,95883.1,94297.7,1,0
0.918543741,188678,1128,0.998230088,8.507780885,9.133890452,1618.775632,707.0950425,7415.3,59527.8,61192.2,10,1
0.788662603,1809568,0,0,0.796830194,8.194382017,896.2718192,1336.798916,375.6,174760.1,174705,2,1
0.804445085,376597,3,0,1.459982248,0.736686899,1427.291371,592.1998838,3020,61012.3,60637.3,3,0
0.957478725,732810,921,0.998915401,7.281253628,7.222873362,1040.724098,898.2458458,13178.2,68789.2,70393.2,3,1
0.971429788,333517,0,1,13.34946602,5.024572889,1087.7001,1018.034931,4526.1,158929.8,158120.3,4,0
1,988461,0,0,5.767655485,0.628183812,0,0,78.89999971,14007.8,16233.4,1,1
1,875056,0,0,1.125961209,0.645362085,0,0,347.6,142715.1,143136,1,1
0.715388236,495922,1,0.25,9.506068128,0.514433356,1565.586716,1532.34038,14609.2,94647,94433.8,6,0
0.911222329,316926,1,0,0.762330759,1.119158632,1261.290693,1091.500554,4259.8,100779.2,96262.1,17,0
0.884449796,447521,0,1,0.675373125,1.046395348,1712.028185,1673.594945,348.7,147282,147986,5,0
0.932316749,248793,1,0.375,13.42461273,0.93248199,1583.34863,1465.007783,3670.4,54472.8,53914,4,0
1,493722,3,0.6,0.700376869,3.47601859,0,0,887.6999997,3131.2,3668.6,3,1
1,335309,0,0,12.37621541,0.769545546,0,0,1827.9,167872.9,168275.3,1,1
0.725423572,166278,3,0.5,8.402895554,0.776476808,1249.075392,1161.104685,10882,117357.4,117978.5,7,0
1,181907,0,0,1.114874154,0.505407628,0,1221.750645,3616.4,126579.8,125048.4,2,1
0.841832642,567305,48,1,8.914796433,7.110491827,1211.94638,979.5619219,6229.7,134891.2,133844.2,2,1
0,4306893,0,0,1.06959636,1.488038148,1748.663372,0,192.5,178220.5,178222.4,1,1
0.797996691,851931,0,1,1.066947008,3.416146433,709.2563621,202.0776118,9364.9,121538.8,122381.9,15,0
0.915999712,450878,0,1,1.376977988,0.835167844,897.334068,2077.851293,8594.8,125859.4,123350.3,7,0
0.942784738,477128,3,0.5,0.706084357,12.46031905,1836.913112,726.0191594,320.1999999,72406.8,74236.1,15,0
0.594410197,582355,6,0.6,0.840292398,1.485976804,2051.199708,1161.160335,9040.3,114691.2,115385.7,12,0
0.811504429,826304,2,0.8,5.575445096,1.481139904,416.8917191,1907.025642,17168.8,2892.900002,3081.200003,8,0
0.915735685,296267,1,0.166666667,3.166885116,4.680223543,918.9726737,758.7068362,7038,18880,18931.4,10,1
0.950055133,79964,1320,0.998487141,8.935943151,9.280123355,815.2441812,1021.680375,3619.5,58079.5,59708.5,6,1
0.931722263,1111102,22,0.75862069,9.899554452,7.834418061,847.8851837,667.0937672,11766.5,73579.5,74990.4,2,1
1,407261,0,0,2.719289463,0.705286766,0,440.9245473,4019.3,3639.700004,6224.800002,3,1
1,48379,9,1,0.798055206,7.348364433,1842.375061,1932.538337,639.1,118215.7,119677.6,17,0
0.915107145,259730,0,0.25,5.780059325,3.008609217,0,628.1660189,8555.8,48455.8,48750.5,7,0
1,75969,0,0,7.098726224,1.315700816,0,0,2928.3,11229.7,19699.8,1,1
0.70943452,42877,1,1,8.749202611,1.041151832,1168.472333,1795.025764,6616.5,99590.5,101878.9,4,1
1,327430,1,0.333333333,3.096703413,0.774782381,0,164.3887796,1143,52418,54490.4,5,1
0.902961873,408856,1,1,0.737941559,5.367173214,708.7795171,1047.310066,4439.2,135699.2,135193.7,6,1
0.731415952,159041,5,1,1.485976804,0.615034717,281.521895,2370.606888,3015.1,115929.1,115802.1,2,1
0.90512196,686122,6,0.2,0.823264572,13.02181662,439.8844681,324.1694374,9972,108842.2,109109.1,15,0
0.574645842,396136,0,0,0.611075381,0.862863912,2195.476738,0,308.9999998,33102.5,33558.5,1,1
0.651747289,1001261,0,0.8,1.227341104,1.498723752,296.7553659,679.5829208,14028.8,69952.1,70704.8,5,0
0.811613153,414502,0,0,0.525514676,3.264920141,160.6825051,103.1733205,810.3,90609.3,90483.7,2,1
0.797583449,219845,1211,1,8.424830321,7.440782605,1198.689454,0,0,28951,27282.5,1,1
0.770690373,159538,2,1,0.758247445,1.277478637,1889.137695,828.4588798,956.7999998,52395.8,53042.3,2,1
0.823946571,5136893,2,0.666666667,13.48670201,9.745766668,664.8192388,1247.133216,3164.2,61576.7,57453.6,4,1
0.857733943,271084,2,1,1.187079244,10.97335671,1450.847582,688.967709,3490.8,31722.4,34065,18,0
0.91279804,416144,8,1,0.960771859,7.528367074,145.6661669,1389.830058,70.8999997,11509.6,2827.800003,10,0
0.672618152,266608,4,1,0.540352219,0.725563258,1962.977622,4.295416628,2117.2,147991.7,147257.7,3,1
0.882738026,834070,0,0,0.661886192,0.526970537,1234.468188,1377.049384,4478,158897.9,159210.9,2,0
0.665448019,465829,0,0.5,3.104048526,8.545298365,1864.893651,855.4157286,1195.9,153993.9,152813.1,13,0
0.74888442,413245,1,1,0.585319013,1.121909679,1273.094132,0,533.5999999,76393.1,75508.5,1,1
0.85560893,1819665,1,0.428571429,5.519334325,8.153069445,1517.83768,2353.76765,15590.1,46025.6,42909.2,10,0
1,242428,0,0,8.165984957,1.471198266,0,1397.692625,1088.2,169172.1,169885.2,2,1
0.909501201,379163,3,0.923076923,1.008772035,1.448163657,452.0025131,1079.950228,3510.6,128979.1,131069,4,0
0.880175072,450716,127,1,8.890947124,9.461856796,604.5332899,891.5516553,10690.1,128628.1,129750.5,9,1
0.679494469,494664,1,1,1.296110112,0.996993055,2339.303043,1879.804351,6702.5,44135.5,45458.4,7,1
1,224709,0,0,4.017619562,1.146602062,0,10.27081924,1552.3,172333.8,172473.8,3,1
1,121790,1,0.333333333,9.166703156,1.381930253,0,961.327939,6374.8,134989.7,137254.8,3,1
1,3.13E+07,0,0,2.750709832,9.97247273,0,899.9676074,2617.2,161143.7,160452.6,2,1
0.83861246,351618,0,0.333333333,4.912620695,0.933073683,955.7348988,0,13914.1,47796.6,49339.4,12,0
0.870018293,1046742,2,0.6,6.461151433,0.591516123,378.4723431,2058.240165,2265.8,48181.6,46490.3,1,0
0.770959545,603893,7,0.25,1.186529333,3.350372346,1031.868058,760.9978474,7908.3,110810.5,111159.5,28,0
1,289099,2,0.285714286,5.791875854,1.393094843,0,700.6823179,3401,55591.5,57695.4,7,1
0.877922636,239803,2,1,0.735322611,0.860884085,930.180896,616.4566336,10388.1,97128.9,97310.4,5,0
0.935142299,3107188,2,1,0.646454526,8.369473232,1378.631787,0,291.8,86436.8,83277.7,1,1
0.690547369,54168,1,1,1.347552536,0.882601568,230.5297898,1183.144528,2139.7,67591.2,67824.1,2,1
0.643466627,7627,6,1,2.96266142,0.815795686,1082.480353,411.4071628,3892.5,99541,100631.5,6,1
1,161280,0,0,4.553243734,0.965853705,0,1352.475276,1789.7,85666.1,87575.7,3,1
0.540030815,317838,6,0.857142857,1.296110112,0.568219916,1441.381377,0,199.2999998,40789.8,42016.2,1,1
